"filename","dataset","word","speakerID","utteranceIndex","extension","samples","min","Q10","Q25","median","Q75","Q90","max","range","mean","sd","md5sum"
"test/audio/clip_6b2f9b97c.wav","test","","6b2f9b97c","0","wav",16000,-24362,-604,-15,0,11,411.200000000001,24856,49218,-0.451125,3822.93655919206,"e563fcdf078123c7674f361cc7c05932"
"test/audio/clip_8e8cd93d3.wav","test","","8e8cd93d3","0","wav",16000,-10197,-1028.1,-61,-2,32,986.200000000001,6290,16487,0.3343125,1282.73764217934,"e566a6bd519b208a9112e3efeb05f775"
"test/audio/clip_f366e55f1.wav","test","","f366e55f1","0","wav",16000,-10197,-1028.1,-61,-2,32,986.200000000001,6290,16487,0.3343125,1282.73764217934,"e566a6bd519b208a9112e3efeb05f775"
"train/audio/on/9a7c1f83_nohash_0.wav","train","on","9a7c1f83","0","wav",16000,-25602,-1595.3,-116,1,134,2135.3,14904,40506,-4.3719375,3095.14467850637,"e5cec67eeabb009bbb6a719b5e334ad8"
"train/audio/on/9a7c1f83_nohash_2.wav","train","on","9a7c1f83","2","wav",16000,-25602,-1595.3,-116,1,134,2135.3,14904,40506,-4.3719375,3095.14467850637,"e5cec67eeabb009bbb6a719b5e334ad8"
"train/audio/on/9a7c1f83_nohash_5.wav","train","on","9a7c1f83","5","wav",16000,-25602,-1595.3,-116,1,134,2135.3,14904,40506,-4.3719375,3095.14467850637,"e5cec67eeabb009bbb6a719b5e334ad8"
"train/audio/three/7c1d8533_nohash_1.wav","train","three","7c1d8533","1","wav",16000,-10060,-1138.2,-62,0,56,982.200000000001,12327,22387,3.422625,1818.72135932076,"e5ddf413b5e7316aee3ec6e6b1347b6a"
"train/audio/three/7c1d8533_nohash_2.wav","train","three","7c1d8533","2","wav",16000,-10060,-1138.2,-62,0,56,982.200000000001,12327,22387,3.422625,1818.72135932076,"e5ddf413b5e7316aee3ec6e6b1347b6a"
"test/audio/clip_4a715dd65.wav","test","","4a715dd65","0","wav",16000,-18222,-1237.2,-47.25,2,59,1758.1,16775,34997,-1.8696875,3092.16302668417,"e5f37119097f9ae507b3d884b84e172c"
"test/audio/clip_808710daf.wav","test","","808710daf","0","wav",16000,-18222,-1237.2,-47.25,2,59,1758.1,16775,34997,-1.8696875,3092.16302668417,"e5f37119097f9ae507b3d884b84e172c"
"test/audio/clip_ca2bd56fc.wav","test","","ca2bd56fc","0","wav",16000,-20962,-1470,-70,-2,19,1064.2,28111,49073,3.240125,2642.02478676882,"e5fb5d5cd691cb347a9b6bd6aaa3326b"
"test/audio/clip_dcffb3639.wav","test","","dcffb3639","0","wav",16000,-20962,-1470,-70,-2,19,1064.2,28111,49073,3.240125,2642.02478676882,"e5fb5d5cd691cb347a9b6bd6aaa3326b"
"test/audio/clip_caf9c5503.wav","test","","caf9c5503","0","wav",16000,-22403,-2393.5,-83,2,79,2995.5,23299,45702,30.7949375,4447.67886825185,"e6220d5e59917804dd04f6185ee70e3e"
"test/audio/clip_d4d67fc6d.wav","test","","d4d67fc6d","0","wav",16000,-22403,-2393.5,-83,2,79,2995.5,23299,45702,30.7949375,4447.67886825185,"e6220d5e59917804dd04f6185ee70e3e"
"train/audio/nine/b9f46737_nohash_0.wav","train","nine","b9f46737","0","wav",16000,-14635,-1875.1,-398,25,700,1961.1,13811,28446,2.7511875,2054.32682753365,"e63c870c2c782f7e499632b460ce7521"
"train/audio/nine/b9f46737_nohash_2.wav","train","nine","b9f46737","2","wav",16000,-14635,-1875.1,-398,25,700,1961.1,13811,28446,2.7511875,2054.32682753365,"e63c870c2c782f7e499632b460ce7521"
"train/audio/five/e7ea8b76_nohash_1.wav","train","five","e7ea8b76","1","wav",16000,-5422,-510,-31,0,7,315.1,8417,13839,-0.539625,684.664752849047,"e67bf7fe2f12bdc9acd7ddc6761b1098"
"train/audio/five/e7ea8b76_nohash_4.wav","train","five","e7ea8b76","4","wav",16000,-5422,-510,-31,0,7,315.1,8417,13839,-0.539625,684.664752849047,"e67bf7fe2f12bdc9acd7ddc6761b1098"
"test/audio/clip_473686e74.wav","test","","473686e74","0","wav",16000,-20349,-4062.2,-1137.25,-7,236,3966.3,28184,48533,0.0274375,4105.64217527711,"e6de7914050fd48a80368c531a6cb917"
"test/audio/clip_c8d09c9af.wav","test","","c8d09c9af","0","wav",16000,-20349,-4062.2,-1137.25,-7,236,3966.3,28184,48533,0.0274375,4105.64217527711,"e6de7914050fd48a80368c531a6cb917"
"train/audio/three/28ce0c58_nohash_0.wav","train","three","28ce0c58","0","wav",16000,-12571,-222,-33,0,33,219.1,12465,25036,-0.214125,1059.74589984404,"e71af142d873842434e3dfc27ca5b974"
"train/audio/three/28ce0c58_nohash_3.wav","train","three","28ce0c58","3","wav",16000,-12571,-222,-33,0,33,219.1,12465,25036,-0.214125,1059.74589984404,"e71af142d873842434e3dfc27ca5b974"
"train/audio/yes/cb8f8307_nohash_1.wav","train","yes","cb8f8307","1","wav",16000,-27174,-3562.1,-294,0,245.25,3643.3,25177,52351,-0.8245625,3955.09238368959,"e781a2af1dd8caa5861044f703533131"
"train/audio/yes/cb8f8307_nohash_7.wav","train","yes","cb8f8307","7","wav",16000,-27174,-3562.1,-294,0,245.25,3643.3,25177,52351,-0.8245625,3955.09238368959,"e781a2af1dd8caa5861044f703533131"
"train/audio/right/cb2929ce_nohash_0.wav","train","right","cb2929ce","0","wav",16000,-3956,-145,-2,0,2,186,3312,7268,-0.1380625,417.498208587033,"e79aec0010b7f31eb7ea531c1bff9344"
"train/audio/right/cb2929ce_nohash_2.wav","train","right","cb2929ce","2","wav",16000,-3956,-145,-2,0,2,186,3312,7268,-0.1380625,417.498208587033,"e79aec0010b7f31eb7ea531c1bff9344"
"test/audio/clip_05433a01d.wav","test","","05433a01d","0","wav",16000,-5202,-75,-3,1,3,110,4073,9275,-0.4819375,354.142390114168,"e7c9e13df609720c01579cbcc184d464"
"test/audio/clip_57b7ddc3c.wav","test","","57b7ddc3c","0","wav",16000,-5202,-75,-3,1,3,110,4073,9275,-0.4819375,354.142390114168,"e7c9e13df609720c01579cbcc184d464"
"train/audio/seven/51055bda_nohash_1.wav","train","seven","51055bda","1","wav",16000,-24897,-1284.1,-7,-1,5,1068.2,25624,50521,1.5273125,3409.6169952991,"e7e3b66d7dc1cbb9efafad396359eb42"
"train/audio/seven/51055bda_nohash_5.wav","train","seven","51055bda","5","wav",16000,-24897,-1284.1,-7,-1,5,1068.2,25624,50521,1.5273125,3409.6169952991,"e7e3b66d7dc1cbb9efafad396359eb42"
"test/audio/clip_84920084d.wav","test","","84920084d","0","wav",16000,-13694,-204,-34,0,32,160,18504,32198,0.766375,2158.78852242112,"e7fd0e034c7b9370f7f89fc1bcb5edfe"
"test/audio/clip_b633e8d1a.wav","test","","b633e8d1a","0","wav",16000,-13694,-204,-34,0,32,160,18504,32198,0.766375,2158.78852242112,"e7fd0e034c7b9370f7f89fc1bcb5edfe"
"test/audio/clip_de8032161.wav","test","","de8032161","0","wav",16000,-13694,-204,-34,0,32,160,18504,32198,0.766375,2158.78852242112,"e7fd0e034c7b9370f7f89fc1bcb5edfe"
"train/audio/four/bdee441c_nohash_4.wav","train","four","bdee441c","4","wav",16000,-14726,-1542.2,-82,-2,72,1073.2,15929,30655,1.762375,2329.8918196512,"e819d65f6933a0e7a820a36a82bc1ed4"
"train/audio/four/bdee441c_nohash_5.wav","train","four","bdee441c","5","wav",16000,-14726,-1542.2,-82,-2,72,1073.2,15929,30655,1.762375,2329.8918196512,"e819d65f6933a0e7a820a36a82bc1ed4"
"train/audio/go/c1d39ce8_nohash_7.wav","train","go","c1d39ce8","7","wav",16000,-17947,-756.4,-75,4,107,1428,12418,30365,-2.4579375,2233.09588473774,"e81cca6499e492b549595ba75377cbce"
"train/audio/go/c1d39ce8_nohash_9.wav","train","go","c1d39ce8","9","wav",16000,-17947,-756.4,-75,4,107,1428,12418,30365,-2.4579375,2233.09588473774,"e81cca6499e492b549595ba75377cbce"
"test/audio/clip_78bebc28b.wav","test","","78bebc28b","0","wav",16000,-9168,-1866.1,-54.25,0,10,1473,11104,20272,-0.71925,1992.60216623678,"e84b6204d449bb68564acc05c2b81797"
"test/audio/clip_b524bf185.wav","test","","b524bf185","0","wav",16000,-9168,-1866.1,-54.25,0,10,1473,11104,20272,-0.71925,1992.60216623678,"e84b6204d449bb68564acc05c2b81797"
"train/audio/two/cb8f8307_nohash_0.wav","train","two","cb8f8307","0","wav",16000,-17850,-2729.5,-18,0,16,2459.1,21622,39472,6.51175,3355.85376901607,"e84f4e1c1a7c9f36b7b7b694da7da556"
"train/audio/two/cb8f8307_nohash_2.wav","train","two","cb8f8307","2","wav",16000,-17850,-2729.5,-18,0,16,2459.1,21622,39472,6.51175,3355.85376901607,"e84f4e1c1a7c9f36b7b7b694da7da556"
"test/audio/clip_063f22a70.wav","test","","063f22a70","0","wav",16000,-15956,-474.4,-25,0,22,323,18728,34684,0.758375,2440.33347904757,"e898d4eca5c659acd1972841c5729a3d"
"test/audio/clip_589f84a09.wav","test","","589f84a09","0","wav",16000,-15956,-474.4,-25,0,22,323,18728,34684,0.758375,2440.33347904757,"e898d4eca5c659acd1972841c5729a3d"
"test/audio/clip_ce10aa6c3.wav","test","","ce10aa6c3","0","wav",16000,-15956,-474.4,-25,0,22,323,18728,34684,0.758375,2440.33347904757,"e898d4eca5c659acd1972841c5729a3d"
"test/audio/clip_5a26cde86.wav","test","","5a26cde86","0","wav",16000,-10287,-222.1,-21,0,18,157.1,14537,24824,-1.00475,1242.56099899248,"e8ac3003106a513f57d2332dd9c70220"
"test/audio/clip_d2e8310f3.wav","test","","d2e8310f3","0","wav",16000,-10287,-222.1,-21,0,18,157.1,14537,24824,-1.00475,1242.56099899248,"e8ac3003106a513f57d2332dd9c70220"
"test/audio/clip_87cab6bad.wav","test","","87cab6bad","0","wav",16000,-23458,-1477.2,-164,-4,97,797.200000000001,26917,50375,2.3525,2843.05101911878,"e8c35ce9e4d43213da779183c0a536a2"
"test/audio/clip_bd8728719.wav","test","","bd8728719","0","wav",16000,-23458,-1477.2,-164,-4,97,797.200000000001,26917,50375,2.3525,2843.05101911878,"e8c35ce9e4d43213da779183c0a536a2"
"test/audio/clip_597a97f96.wav","test","","597a97f96","0","wav",16000,-6527,-56,-14,0,14,54,7488,14015,-2.2251875,866.880436152386,"e8c3e66c26679abc7de6ac4418885bc5"
"test/audio/clip_d21cfcaba.wav","test","","d21cfcaba","0","wav",16000,-6527,-56,-14,0,14,54,7488,14015,-2.2251875,866.880436152386,"e8c3e66c26679abc7de6ac4418885bc5"
"test/audio/clip_175412e08.wav","test","","175412e08","0","wav",16000,-26545,-2417.2,-16,-1,5,1126.3,25359,51904,-2.0019375,3756.07756302702,"e8eaa6efa8779e949477188795c2c1e1"
"test/audio/clip_42d0c66ab.wav","test","","42d0c66ab","0","wav",16000,-26545,-2417.2,-16,-1,5,1126.3,25359,51904,-2.0019375,3756.07756302702,"e8eaa6efa8779e949477188795c2c1e1"
"test/audio/clip_73e42b1ae.wav","test","","73e42b1ae","0","wav",16000,-905,-181,-12,0,6,59,1821,2726,-0.84775,214.57129583777,"e91339b5f36cd35feaa3d0974821be31"
"test/audio/clip_c5199da79.wav","test","","c5199da79","0","wav",16000,-905,-181,-12,0,6,59,1821,2726,-0.84775,214.57129583777,"e91339b5f36cd35feaa3d0974821be31"
"test/audio/clip_084372379.wav","test","","084372379","0","wav",16000,-32768,-2064.5,-105,8,139,3949.1,25043,57811,-22.8344375,4841.68029429413,"e91629fca7416b2c6bde5d56046bc7d5"
"test/audio/clip_5de892b6e.wav","test","","5de892b6e","0","wav",16000,-32768,-2064.5,-105,8,139,3949.1,25043,57811,-22.8344375,4841.68029429413,"e91629fca7416b2c6bde5d56046bc7d5"
"test/audio/clip_7586cb51b.wav","test","","7586cb51b","0","wav",16000,-1097,-135,-19,0,22,145,1219,2316,0.02275,176.818332696616,"e96cb8eed632aea0f6ec2092a8ee74d2"
"test/audio/clip_bfb738c99.wav","test","","bfb738c99","0","wav",16000,-1097,-135,-19,0,22,145,1219,2316,0.02275,176.818332696616,"e96cb8eed632aea0f6ec2092a8ee74d2"
"test/audio/clip_36435ebfb.wav","test","","36435ebfb","0","wav",16000,-11282,-224,-13,0,11,152,14731,26013,0.2711875,1053.22100294758,"e9c45794803dcaecd7b443cb48c6c72d"
"test/audio/clip_3f1abbad9.wav","test","","3f1abbad9","0","wav",16000,-11282,-224,-13,0,11,152,14731,26013,0.2711875,1053.22100294758,"e9c45794803dcaecd7b443cb48c6c72d"
"train/audio/eight/c1d39ce8_nohash_2.wav","train","eight","c1d39ce8","2","wav",16000,-26670,-1220,-347,24,443.5,1814,16572,43242,3.7423125,3857.46050467548,"e9eb1a6cf714cfb0b755e44b56578350"
"train/audio/eight/c1d39ce8_nohash_6.wav","train","eight","c1d39ce8","6","wav",16000,-26670,-1220,-347,24,443.5,1814,16572,43242,3.7423125,3857.46050467548,"e9eb1a6cf714cfb0b755e44b56578350"
"test/audio/clip_821b8b741.wav","test","","821b8b741","0","wav",16000,-7274,-1362,-17,0,14,1244.1,5594,12868,0.438375,1167.36927598619,"e9f81314d61450348c60617e283061e1"
"test/audio/clip_cfa431a01.wav","test","","cfa431a01","0","wav",16000,-7274,-1362,-17,0,14,1244.1,5594,12868,0.438375,1167.36927598619,"e9f81314d61450348c60617e283061e1"
"test/audio/clip_61fb0c940.wav","test","","61fb0c940","0","wav",16000,-21656,-2241.4,-303,-3,34,1292.2,24553,46209,-0.9004375,3592.81036603593,"e9f9400e2c09bf20290d1ca514414be5"
"test/audio/clip_be5a1b7c3.wav","test","","be5a1b7c3","0","wav",16000,-21656,-2241.4,-303,-3,34,1292.2,24553,46209,-0.9004375,3592.81036603593,"e9f9400e2c09bf20290d1ca514414be5"
"test/audio/clip_6974b43c0.wav","test","","6974b43c0","0","wav",16000,-21853,-902,-19,-2,14,279.200000000001,27791,49644,-1.0920625,2166.97550153746,"ea1c5f76d4fd49be8343d1105011d2bb"
"test/audio/clip_9400f8ab9.wav","test","","9400f8ab9","0","wav",16000,-21853,-902,-19,-2,14,279.200000000001,27791,49644,-1.0920625,2166.97550153746,"ea1c5f76d4fd49be8343d1105011d2bb"
"test/audio/clip_3ab8b484f.wav","test","","3ab8b484f","0","wav",16000,-9240,-906.1,-19,-1,10,364,15385,24625,2.429125,1266.08202161514,"ea5fca7e462b24a7ffe3cb11a4533c24"
"test/audio/clip_e49d2e084.wav","test","","e49d2e084","0","wav",16000,-9240,-906.1,-19,-1,10,364,15385,24625,2.429125,1266.08202161514,"ea5fca7e462b24a7ffe3cb11a4533c24"
"train/audio/one/9a7c1f83_nohash_0.wav","train","one","9a7c1f83","0","wav",16000,-24191,-2745.4,-106,10,167,3827,16682,40873,-2.601125,3782.23115327511,"eaaf38991156bda3a9e2beebfd1e3733"
"train/audio/one/9a7c1f83_nohash_1.wav","train","one","9a7c1f83","1","wav",16000,-24191,-2745.4,-106,10,167,3827,16682,40873,-2.601125,3782.23115327511,"eaaf38991156bda3a9e2beebfd1e3733"
"test/audio/clip_38b6446c6.wav","test","","38b6446c6","0","wav",16000,-8761,-1390,-139,-8.5,94,643.300000000001,10130,18891,-2.10975,1769.3364140375,"ead1f4a4be2b5075d8582d865fce08b0"
"test/audio/clip_be24a3b09.wav","test","","be24a3b09","0","wav",16000,-8761,-1390,-139,-8.5,94,643.300000000001,10130,18891,-2.10975,1769.3364140375,"ead1f4a4be2b5075d8582d865fce08b0"
"test/audio/clip_577d748c2.wav","test","","577d748c2","0","wav",16000,-8753,-2680.3,-1136,-12,373.25,2415,20127,28880,4.544625,2609.00944409963,"eae2d8eea6c9992ada36aa238ba399fd"
"test/audio/clip_d1c6a4693.wav","test","","d1c6a4693","0","wav",16000,-8753,-2680.3,-1136,-12,373.25,2415,20127,28880,4.544625,2609.00944409963,"eae2d8eea6c9992ada36aa238ba399fd"
"test/audio/clip_1a7d782ba.wav","test","","1a7d782ba","0","wav",16000,-9436,-1572.1,-182,-1,88,1293,27243,36679,-0.7595625,1905.95985964132,"eae692d6ca602fc3255980c12ddb5609"
"test/audio/clip_64e20f1b4.wav","test","","64e20f1b4","0","wav",16000,-9436,-1572.1,-182,-1,88,1293,27243,36679,-0.7595625,1905.95985964132,"eae692d6ca602fc3255980c12ddb5609"
"test/audio/clip_1ff971d29.wav","test","","1ff971d29","0","wav",16000,-16664,-1691.3,-173,0,172.25,1752.2,12774,29438,1.8276875,2182.09206370442,"eaeb4b37ea0f0853c388216121541d02"
"test/audio/clip_c02995017.wav","test","","c02995017","0","wav",16000,-16664,-1691.3,-173,0,172.25,1752.2,12774,29438,1.8276875,2182.09206370442,"eaeb4b37ea0f0853c388216121541d02"
"test/audio/clip_6011ff6b9.wav","test","","6011ff6b9","0","wav",16000,-21891,-1096.2,-57,0,54,954.1,17822,39713,-2.1886875,2941.49382811367,"eb00a476e3270a4a6bd76109e2c66f27"
"test/audio/clip_c1b7b8787.wav","test","","c1b7b8787","0","wav",16000,-21891,-1096.2,-57,0,54,954.1,17822,39713,-2.1886875,2941.49382811367,"eb00a476e3270a4a6bd76109e2c66f27"
"train/audio/right/9a7c1f83_nohash_5.wav","train","right","9a7c1f83","5","wav",16000,-24045,-985.599999999999,-112,4,136,1626.2,20565,44610,6.78975,3252.90203555198,"eb06dbdbd508b7a5af8eb21de7a31a91"
"train/audio/right/9a7c1f83_nohash_7.wav","train","right","9a7c1f83","7","wav",16000,-24045,-985.599999999999,-112,4,136,1626.2,20565,44610,6.78975,3252.90203555198,"eb06dbdbd508b7a5af8eb21de7a31a91"
"train/audio/cat/cb2929ce_nohash_0.wav","train","cat","cb2929ce","0","wav",16000,-5199,-117,-2,0,2,129,4816,10015,1.4306875,424.627938613521,"eb3c3646f56c60e27af9998879b45856"
"train/audio/cat/cb2929ce_nohash_1.wav","train","cat","cb2929ce","1","wav",16000,-5199,-117,-2,0,2,129,4816,10015,1.4306875,424.627938613521,"eb3c3646f56c60e27af9998879b45856"
"train/audio/two/cb8f8307_nohash_4.wav","train","two","cb8f8307","4","wav",16000,-24021,-2922.1,-648.25,0,628.25,2557.6,22602,46623,-5.0814375,3914.37899440798,"eb9cfd379b8a8d05c4dbc62da0a816e6"
"train/audio/two/cb8f8307_nohash_5.wav","train","two","cb8f8307","5","wav",16000,-24021,-2922.1,-648.25,0,628.25,2557.6,22602,46623,-5.0814375,3914.37899440798,"eb9cfd379b8a8d05c4dbc62da0a816e6"
"train/audio/one/cb8f8307_nohash_1.wav","train","one","cb8f8307","1","wav",16000,-13382,-776,-11,0,10,715,14824,28206,-1.58925,1768.13419670794,"ebe23eb006f7e6ca75e7de7266c0fc4c"
"train/audio/one/cb8f8307_nohash_5.wav","train","one","cb8f8307","5","wav",16000,-13382,-776,-11,0,10,715,14824,28206,-1.58925,1768.13419670794,"ebe23eb006f7e6ca75e7de7266c0fc4c"
"test/audio/clip_3709f26d0.wav","test","","3709f26d0","0","wav",16000,-1129,-115,-6,0,4,27,2984,4113,-0.1398125,218.706091106553,"ec3ac3065fd20eaa086b7d5f762c9803"
"test/audio/clip_384da8db7.wav","test","","384da8db7","0","wav",16000,-1129,-115,-6,0,4,27,2984,4113,-0.1398125,218.706091106553,"ec3ac3065fd20eaa086b7d5f762c9803"
"test/audio/clip_b606c183c.wav","test","","b606c183c","0","wav",16000,-1249,-404,-210,-1,207,405,1578,2827,-1.244875,319.426913210659,"ec53ab0f8b443d9e267031e162d0c0ff"
"test/audio/clip_d7b8f7839.wav","test","","d7b8f7839","0","wav",16000,-1249,-404,-210,-1,207,405,1578,2827,-1.244875,319.426913210659,"ec53ab0f8b443d9e267031e162d0c0ff"
"test/audio/clip_4aa7a3ae0.wav","test","","4aa7a3ae0","0","wav",16000,-7846,-1519.1,-47,-2,22,691.200000000001,16884,24730,-3.5436875,2051.73222236381,"ec5903fd3084074b6d731f3325441a76"
"test/audio/clip_b1587f217.wav","test","","b1587f217","0","wav",16000,-7846,-1519.1,-47,-2,22,691.200000000001,16884,24730,-3.5436875,2051.73222236381,"ec5903fd3084074b6d731f3325441a76"
"test/audio/clip_b6ae1ef1d.wav","test","","b6ae1ef1d","0","wav",16000,-10581,-1967.1,-373,-2,43,1681.1,21322,31903,-0.55875,2285.28744244391,"ec7ca8ac238fd62a6b303e3ddeff4656"
"test/audio/clip_f164b2bee.wav","test","","f164b2bee","0","wav",16000,-10581,-1967.1,-373,-2,43,1681.1,21322,31903,-0.55875,2285.28744244391,"ec7ca8ac238fd62a6b303e3ddeff4656"
"test/audio/clip_18d2132a7.wav","test","","18d2132a7","0","wav",16000,-32768,-1958.5,-53,0,59,2337.1,32268,65036,-0.55525,4076.44397271247,"ec9ec7c572f67e368a736be554886a50"
"test/audio/clip_7db059721.wav","test","","7db059721","0","wav",16000,-32768,-1958.5,-53,0,59,2337.1,32268,65036,-0.55525,4076.44397271247,"ec9ec7c572f67e368a736be554886a50"
"test/audio/clip_03f27fac2.wav","test","","03f27fac2","0","wav",16000,-23888,-445.1,-35,1,39,571,18066,41954,11.4249375,2504.34109762657,"ecb29d4937a56967373836b7fcec3dd0"
"test/audio/clip_5f6694046.wav","test","","5f6694046","0","wav",16000,-23888,-445.1,-35,1,39,571,18066,41954,11.4249375,2504.34109762657,"ecb29d4937a56967373836b7fcec3dd0"
"test/audio/clip_c0a690aff.wav","test","","c0a690aff","0","wav",16000,-7822,-1087.1,-67,-1,51,935.1,12225,20047,0.443,1497.07783227134,"ecb810161f912f862e47c44334f79f0a"
"test/audio/clip_dc7630b64.wav","test","","dc7630b64","0","wav",16000,-7822,-1087.1,-67,-1,51,935.1,12225,20047,0.443,1497.07783227134,"ecb810161f912f862e47c44334f79f0a"
"test/audio/clip_bbb759840.wav","test","","bbb759840","0","wav",16000,-4495,-1147.1,-41,-2,24,758.200000000001,4954,9449,2.3735625,1069.75629937258,"eccc4558ca249f718d7460672a94aecc"
"test/audio/clip_eb1c9d3ba.wav","test","","eb1c9d3ba","0","wav",16000,-4495,-1147.1,-41,-2,24,758.200000000001,4954,9449,2.3735625,1069.75629937258,"eccc4558ca249f718d7460672a94aecc"
"test/audio/clip_4e55eec33.wav","test","","4e55eec33","0","wav",16000,-15709,-2620.1,-56,0,57,2538.1,17167,32876,-0.054625,2974.7682443802,"ecf17fdb6a3e42992507684f994a3d96"
"test/audio/clip_59d9ec0f6.wav","test","","59d9ec0f6","0","wav",16000,-15709,-2620.1,-56,0,57,2538.1,17167,32876,-0.054625,2974.7682443802,"ecf17fdb6a3e42992507684f994a3d96"
"test/audio/clip_131637964.wav","test","","131637964","0","wav",16000,-1606,-248.1,-4,0,1,97,3327,4933,1.6195625,302.703457473245,"ecfa0b9b7d42599be8323b6c2e5eab04"
"test/audio/clip_c58ef265b.wav","test","","c58ef265b","0","wav",16000,-1606,-248.1,-4,0,1,97,3327,4933,1.6195625,302.703457473245,"ecfa0b9b7d42599be8323b6c2e5eab04"
"train/audio/stop/7c1d8533_nohash_3.wav","train","stop","7c1d8533","3","wav",16000,-17452,-452.1,-19,0,20,474.1,12686,30138,-0.6384375,1944.47190932344,"ed0a9e5788e716fb1a084982f14af9b8"
"test/audio/clip_04a5de40c.wav","test","","04a5de40c","0","wav",16000,-17452,-452.1,-19,0,20,474.1,12686,30138,-0.6384375,1944.47190932344,"ed0a9e5788e716fb1a084982f14af9b8"
"test/audio/clip_6a68d4540.wav","test","","6a68d4540","0","wav",16000,-10526,-1579,-39,-1,17,848.200000000001,21156,31682,-4.178625,1945.94994345102,"ed243d769f8bbd58f60e39127f844357"
"test/audio/clip_ed0a57199.wav","test","","ed0a57199","0","wav",16000,-10526,-1579,-39,-1,17,848.200000000001,21156,31682,-4.178625,1945.94994345102,"ed243d769f8bbd58f60e39127f844357"
"train/audio/house/9a7c1f83_nohash_0.wav","train","house","9a7c1f83","0","wav",16000,-24787,-1128,-203,1,226,1349.1,18559,43346,1.634625,3445.40290036198,"ed34a61612166d9a774559a7afd2906b"
"train/audio/house/9a7c1f83_nohash_1.wav","train","house","9a7c1f83","1","wav",16000,-24787,-1128,-203,1,226,1349.1,18559,43346,1.634625,3445.40290036198,"ed34a61612166d9a774559a7afd2906b"
"test/audio/clip_be5ba4d31.wav","test","","be5ba4d31","0","wav",16000,-9885,-1265.1,-19,-2,13,154,20969,30854,2.6439375,1920.24885627134,"ed47b2d7ef25e6c4e3a85049f3756cd0"
"test/audio/clip_e86fe41d2.wav","test","","e86fe41d2","0","wav",16000,-9885,-1265.1,-19,-2,13,154,20969,30854,2.6439375,1920.24885627134,"ed47b2d7ef25e6c4e3a85049f3756cd0"
"train/audio/yes/cb2929ce_nohash_2.wav","train","yes","cb2929ce","2","wav",16000,-3676,-154,-2,0,2,162,4244,7920,0.52025,340.533647989117,"ed5840b720127e73ef0d906796a37d90"
"train/audio/yes/cb2929ce_nohash_7.wav","train","yes","cb2929ce","7","wav",16000,-3676,-154,-2,0,2,162,4244,7920,0.52025,340.533647989117,"ed5840b720127e73ef0d906796a37d90"
"train/audio/go/28ce0c58_nohash_2.wav","train","go","28ce0c58","2","wav",16000,-17240,-431,-63,0,62,442.1,21030,38270,-0.312625,1633.8669756429,"ed91c3bfa0f8996f61a6ae40b0087804"
"train/audio/go/28ce0c58_nohash_3.wav","train","go","28ce0c58","3","wav",16000,-17240,-431,-63,0,62,442.1,21030,38270,-0.312625,1633.8669756429,"ed91c3bfa0f8996f61a6ae40b0087804"
"test/audio/clip_07683cf6f.wav","test","","07683cf6f","0","wav",16000,-13217,-812,-34,-1,29,735,12790,26007,-0.033625,1589.99488398628,"ee2cbe40809dafb21fa649fdee660052"
"test/audio/clip_299a03af5.wav","test","","299a03af5","0","wav",16000,-13217,-812,-34,-1,29,735,12790,26007,-0.033625,1589.99488398628,"ee2cbe40809dafb21fa649fdee660052"
"test/audio/clip_2d9238062.wav","test","","2d9238062","0","wav",16000,-13217,-812,-34,-1,29,735,12790,26007,-0.033625,1589.99488398628,"ee2cbe40809dafb21fa649fdee660052"
"test/audio/clip_d05bcb7ef.wav","test","","d05bcb7ef","0","wav",16000,-13217,-812,-34,-1,29,735,12790,26007,-0.033625,1589.99488398628,"ee2cbe40809dafb21fa649fdee660052"
"test/audio/clip_1fefec9e5.wav","test","","1fefec9e5","0","wav",16000,-16647,-571,-21,0,23,488.1,20420,37067,0.9689375,1824.77923234581,"ee3a23d0a055d287a1785602a42df28f"
"test/audio/clip_808200d37.wav","test","","808200d37","0","wav",16000,-16647,-571,-21,0,23,488.1,20420,37067,0.9689375,1824.77923234581,"ee3a23d0a055d287a1785602a42df28f"
"test/audio/clip_10c202ca5.wav","test","","10c202ca5","0","wav",16000,-22176,-2140.3,-175.25,-2,49,1341.1,28480,50656,5.0895,3394.34578896629,"ee4c13a53f84e8655e8e5497da6a1d7a"
"test/audio/clip_e92e10240.wav","test","","e92e10240","0","wav",16000,-22176,-2140.3,-175.25,-2,49,1341.1,28480,50656,5.0895,3394.34578896629,"ee4c13a53f84e8655e8e5497da6a1d7a"
"train/audio/left/9a7c1f83_nohash_0.wav","train","left","9a7c1f83","0","wav",16000,-23762,-1532.3,-63,2,76,2140.6,19154,42916,-2.7719375,3604.00076226315,"eef1540dffefb36b46c0309980e8b188"
"train/audio/left/9a7c1f83_nohash_2.wav","train","left","9a7c1f83","2","wav",16000,-23762,-1532.3,-63,2,76,2140.6,19154,42916,-2.7719375,3604.00076226315,"eef1540dffefb36b46c0309980e8b188"
"train/audio/left/9a7c1f83_nohash_3.wav","train","left","9a7c1f83","3","wav",16000,-23762,-1532.3,-63,2,76,2140.6,19154,42916,-2.7719375,3604.00076226315,"eef1540dffefb36b46c0309980e8b188"
